source_name,target_name,status,role,transform,source_dtype,source_shape,source_bytes,source_shard,source_offset,target_known,target_dtype,target_shape,target_bytes
layers.29.ffn.experts.125.w2.scale,layers.29.ffn.experts.125.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,37951472,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.125.w3.scale,layers.29.ffn.experts.125.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,38213616,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.126.w1.scale,layers.29.ffn.experts.126.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,38475760,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.126.w2.scale,layers.29.ffn.experts.126.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,38737904,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.126.w3.scale,layers.29.ffn.experts.126.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,39000048,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.127.w1.scale,layers.29.ffn.experts.127.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,39262192,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.127.w2.scale,layers.29.ffn.experts.127.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,39524336,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.127.w3.scale,layers.29.ffn.experts.127.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,39786480,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.128.w1.scale,layers.29.ffn.experts.128.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,40048624,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.128.w2.scale,layers.29.ffn.experts.128.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,40310768,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.128.w3.scale,layers.29.ffn.experts.128.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,40572912,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.129.w1.scale,layers.29.ffn.experts.129.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,40835056,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.129.w2.scale,layers.29.ffn.experts.129.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,41097200,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.129.w3.scale,layers.29.ffn.experts.129.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,41359344,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.13.w1.scale,layers.29.ffn.experts.13.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,41621488,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.13.w2.scale,layers.29.ffn.experts.13.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,41883632,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.13.w3.scale,layers.29.ffn.experts.13.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,42145776,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.130.w1.scale,layers.29.ffn.experts.130.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,42407920,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.130.w2.scale,layers.29.ffn.experts.130.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,42670064,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.130.w3.scale,layers.29.ffn.experts.130.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,42932208,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.131.w1.scale,layers.29.ffn.experts.131.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,43194352,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.131.w2.scale,layers.29.ffn.experts.131.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,43456496,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.131.w3.scale,layers.29.ffn.experts.131.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,43718640,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.132.w1.scale,layers.29.ffn.experts.132.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,43980784,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.132.w2.scale,layers.29.ffn.experts.132.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,44242928,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.132.w3.scale,layers.29.ffn.experts.132.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,44505072,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.133.w1.scale,layers.29.ffn.experts.133.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,44767216,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.133.w2.scale,layers.29.ffn.experts.133.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,45029360,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.133.w3.scale,layers.29.ffn.experts.133.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,45291504,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.134.w1.scale,layers.29.ffn.experts.134.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,45553648,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.134.w2.scale,layers.29.ffn.experts.134.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,45815792,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.134.w3.scale,layers.29.ffn.experts.134.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,46077936,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.135.w1.scale,layers.29.ffn.experts.135.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,46340080,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.135.w2.scale,layers.29.ffn.experts.135.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,46602224,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.135.w3.scale,layers.29.ffn.experts.135.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,46864368,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.136.w1.scale,layers.29.ffn.experts.136.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,47126512,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.136.w2.scale,layers.29.ffn.experts.136.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,47388656,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.136.w3.scale,layers.29.ffn.experts.136.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,47650800,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.137.w1.scale,layers.29.ffn.experts.137.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,47912944,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.137.w2.scale,layers.29.ffn.experts.137.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,48175088,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.137.w3.scale,layers.29.ffn.experts.137.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,48437232,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.138.w1.scale,layers.29.ffn.experts.138.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,48699376,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.138.w2.scale,layers.29.ffn.experts.138.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,48961520,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.138.w3.scale,layers.29.ffn.experts.138.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,49223664,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.139.w1.scale,layers.29.ffn.experts.139.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,49485808,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.139.w2.scale,layers.29.ffn.experts.139.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,49747952,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.139.w3.scale,layers.29.ffn.experts.139.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,50010096,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.14.w1.scale,layers.29.ffn.experts.14.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,50272240,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.14.w2.scale,layers.29.ffn.experts.14.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,50534384,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.14.w3.scale,layers.29.ffn.experts.14.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,50796528,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.140.w1.scale,layers.29.ffn.experts.140.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,51058672,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.140.w2.scale,layers.29.ffn.experts.140.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,51320816,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.140.w3.scale,layers.29.ffn.experts.140.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,51582960,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.141.w1.scale,layers.29.ffn.experts.141.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,51845104,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.141.w2.scale,layers.29.ffn.experts.141.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,52107248,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.141.w3.scale,layers.29.ffn.experts.141.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,52369392,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.142.w1.scale,layers.29.ffn.experts.142.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,52631536,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.142.w2.scale,layers.29.ffn.experts.142.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,52893680,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.142.w3.scale,layers.29.ffn.experts.142.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,53155824,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.143.w1.scale,layers.29.ffn.experts.143.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,53417968,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.143.w2.scale,layers.29.ffn.experts.143.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,53680112,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.143.w3.scale,layers.29.ffn.experts.143.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,53942256,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.144.w1.scale,layers.29.ffn.experts.144.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,54204400,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.144.w2.scale,layers.29.ffn.experts.144.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,54466544,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.144.w3.scale,layers.29.ffn.experts.144.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,54728688,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.145.w1.scale,layers.29.ffn.experts.145.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,54990832,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.145.w2.scale,layers.29.ffn.experts.145.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,55252976,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.145.w3.scale,layers.29.ffn.experts.145.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,55515120,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.146.w1.scale,layers.29.ffn.experts.146.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,55777264,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.146.w2.scale,layers.29.ffn.experts.146.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,56039408,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.146.w3.scale,layers.29.ffn.experts.146.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,56301552,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.147.w1.scale,layers.29.ffn.experts.147.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,56563696,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.147.w2.scale,layers.29.ffn.experts.147.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,56825840,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.147.w3.scale,layers.29.ffn.experts.147.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,57087984,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.148.w1.scale,layers.29.ffn.experts.148.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,57350128,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.148.w2.scale,layers.29.ffn.experts.148.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,57612272,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.148.w3.scale,layers.29.ffn.experts.148.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,57874416,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.149.w1.scale,layers.29.ffn.experts.149.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,58136560,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.149.w2.scale,layers.29.ffn.experts.149.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,58398704,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.149.w3.scale,layers.29.ffn.experts.149.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,58660848,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.15.w1.scale,layers.29.ffn.experts.15.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,58922992,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.15.w2.scale,layers.29.ffn.experts.15.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,59185136,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.15.w3.scale,layers.29.ffn.experts.15.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,59447280,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.150.w1.scale,layers.29.ffn.experts.150.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,59709424,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.150.w2.scale,layers.29.ffn.experts.150.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,59971568,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.150.w3.scale,layers.29.ffn.experts.150.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,60233712,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.151.w1.scale,layers.29.ffn.experts.151.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,60495856,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.151.w2.scale,layers.29.ffn.experts.151.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,60758000,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.151.w3.scale,layers.29.ffn.experts.151.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,61020144,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.152.w1.scale,layers.29.ffn.experts.152.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,61282288,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.152.w2.scale,layers.29.ffn.experts.152.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,61544432,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.152.w3.scale,layers.29.ffn.experts.152.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,61806576,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.153.w1.scale,layers.29.ffn.experts.153.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,62068720,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.29.ffn.experts.153.w2.scale,layers.29.ffn.experts.153.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00031-of-00046.safetensors,62330864,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.29.ffn.experts.153.w3.scale,layers.29.ffn.experts.153.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00031-of-00046.safetensors,62593008,True,torch.float8_e8m0fnu,"[2048, 128]",262144
